brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,max_power,seats,selling_price
Maruti,5,63000.0,Dealer,Diesel,Manual,28.09,88.5,5,630000
BMW,5,45000.0,Dealer,Diesel,Automatic,19.59,182.25,5,2690000
Mercedes-Benz,8,39500.0,Dealer,Petrol,Automatic,10.93,182.25,5,1850000
Hyundai,10,42000.0,Individual,Petrol,Manual,20.36,78.9,5,230000
Honda,14,70000.0,Dealer,Petrol,Manual,17.7,78.0,5,180000
Honda,2,20000.0,Individual,Diesel,Automatic,19.5,118.3,7,3100000
Maruti,5,80000.0,Individual,Diesel,Manual,26.59,74.0,5,450000
Mercedes-Benz,11,75000.0,Dealer,Petrol,Automatic,11.7,178.0,5,800000
Maruti,10,22900.0,Dealer,Petrol,Manual,20.92,67.1,5,215000
Maruti,3,20000.0,Individual,CNG,Manual,31.79,58.33,5,510000
Ford,9,98000.0,Dealer,Diesel,Manual,13.1,141.0,7,875000
Honda,7,75000.0,Dealer,Petrol,Manual,17.4,117.6,5,537000
Tata,3,60000.0,Individual,Petrol,Manual,17.0,108.5,5,600000
Renault,3,12500.0,Individual,Petrol,Automatic,24.04,67.0,5,345000
Maruti,5,68000.0,Dealer,Diesel,Manual,24.3,88.5,5,660000
Hyundai,8,70000.0,Individual,Diesel,Manual,21.9,88.76,5,310000
Hyundai,4,36000.0,Dealer,Diesel,Manual,23.9,126.2,5,860000
Maruti,4,80000.0,Individual,Diesel,Manual,28.4,74.02,5,650000
Skoda,3,62600.0,Dealer,Diesel,Automatic,21.72,108.6,5,1045000
Hyundai,4,55000.0,Dealer,Petrol,Manual,18.9,81.86,5,415000
Maruti,6,76448.0,Dealer,Diesel,Manual,22.9,74.0,5,405000
Maruti,7,48000.0,Dealer,Petrol,Manual,20.73,91.1,5,545000
Volkswagen,6,76000.0,Dealer,Diesel,Manual,20.34,103.2,5,575000
Honda,3,40000.0,Individual,Diesel,Manual,27.4,98.63,5,750000
Hyundai,6,42000.0,Individual,Petrol,Manual,18.6,81.83,5,430000
Honda,5,52062.0,Dealer,Petrol,Manual,18.2,88.7,5,675000
Ford,7,56017.0,Dealer,Diesel,Manual,22.7,89.84,5,685000
Hyundai,3,10000.0,Individual,Petrol,Manual,15.8,121.3,5,995000
Mercedes-Benz,9,77000.0,Dealer,Diesel,Automatic,14.84,167.62,5,1450000
Maruti,5,130000.0,Individual,Diesel,Manual,24.52,88.5,7,900000
Toyota,3,18000.0,Individual,Diesel,Manual,13.68,147.8,8,1920000
Mercedes-Benz,12,66001.0,Dealer,Petrol,Manual,11.7,178.0,5,650000
Maruti,8,100000.0,Individual,Petrol,Manual,19.1,85.8,5,390000
Honda,2,9600.0,Dealer,Petrol,Automatic,17.4,117.6,5,1160000
BMW,12,70000.0,Dealer,Diesel,Automatic,11.5,182.25,5,695000
Hyundai,4,9000.0,Individual,Petrol,Manual,19.81,68.05,5,375000
Mahindra,2,13921.0,Dealer,Petrol,Manual,17.0,108.6,5,975000
Maruti,6,120000.0,Individual,Diesel,Manual,25.2,74.0,5,580000
Maruti,4,40000.0,Individual,Diesel,Manual,24.3,88.5,5,720000
Maruti,5,48129.0,Dealer,CNG,Manual,31.79,58.2,5,411000
Maruti,5,130000.0,Individual,Petrol,Manual,19.0,85.8,5,340000
Hyundai,3,65000.0,Dealer,Diesel,Automatic,17.01,126.2,5,1421000
Renault,2,11000.0,Dealer,Petrol,Manual,20.0,72.0,7,725000
Toyota,4,130000.0,Dealer,Diesel,Automatic,12.55,168.5,7,2800000
Mahindra,7,130000.0,Individual,Diesel,Manual,15.1,140.0,7,950000
Hyundai,6,66916.0,Dealer,Petrol,Automatic,18.9,82.0,5,550000
Toyota,5,56875.0,Dealer,Diesel,Manual,13.68,147.8,7,1850000
Hyundai,7,70000.0,Individual,Diesel,Manual,22.54,88.73,5,695000
Mahindra,3,21219.0,Dealer,Diesel,Manual,16.55,105.0,6,995000
Maruti,2,11320.0,Individual,Petrol,Manual,21.21,81.8,5,700000
Hyundai,12,68000.0,Individual,Petrol,Manual,17.92,62.1,5,215000
Volkswagen,7,53776.0,Individual,Petrol,Automatic,17.21,103.6,5,650000
Volkswagen,11,59000.0,Dealer,Petrol,Manual,16.09,103.2,5,249000
Hyundai,6,70000.0,Individual,Diesel,Manual,21.38,88.7,5,800000
Maruti,6,77000.0,Dealer,CNG,Manual,17.5,80.46,7,645000
Mercedes-Benz,4,38000.0,Dealer,Diesel,Automatic,17.9,170.0,5,2975000
Hyundai,4,47000.0,Dealer,Petrol,Manual,18.9,81.86,5,555000
Maruti,6,70000.0,Individual,Diesel,Manual,20.77,88.76,7,780000
Mahindra,4,35000.0,Individual,Petrol,Manual,18.15,82.0,5,350000
Maruti,2,10000.0,Individual,Petrol,Automatic,22.0,81.8,5,660000
Skoda,4,8000.0,Dealer,Petrol,Automatic,14.67,177.46,5,2375000
Honda,3,26000.0,Dealer,Petrol,Automatic,18.0,117.6,5,1125000
Toyota,5,85000.0,Dealer,Diesel,Automatic,11.36,171.5,7,1755000
Maruti,4,66628.0,Dealer,CNG,Manual,26.6,58.16,5,415000
Maruti,11,81133.0,Dealer,Petrol,Manual,18.9,67.0,5,245000
Maruti,1,2441.0,Dealer,Petrol,Automatic,19.56,81.8,5,875000
Honda,4,40000.0,Individual,Petrol,Manual,17.8,86.7,5,500000
Mercedes-Benz,3,10000.0,Dealer,Diesel,Automatic,17.9,170.0,5,4950000
Maruti,10,120000.0,Individual,Petrol,Manual,18.9,67.1,5,275000
Honda,6,42012.0,Dealer,Petrol,Manual,18.6,88.76,5,475000
Toyota,5,120000.0,Dealer,Diesel,Automatic,11.36,171.5,7,1685000
Hyundai,6,70000.0,Individual,Diesel,Manual,22.54,88.73,5,650000
Renault,8,54000.0,Dealer,Diesel,Manual,19.64,108.45,5,315000
Maruti,7,85195.0,Dealer,Petrol,Manual,18.6,85.8,5,450000
Maruti,8,25000.0,Individual,Petrol,Manual,22.74,47.3,5,210000
Renault,2,15000.0,Individual,Petrol,Manual,20.0,72.0,7,654000
Maruti,4,18767.0,Dealer,Petrol,Manual,23.26,88.5,5,760000
Volkswagen,8,57000.0,Dealer,Diesel,Manual,22.27,108.6,5,345000
Mercedes-Benz,5,60696.0,Dealer,Diesel,Automatic,11.3,182.25,7,4500000
Maruti,4,27400.0,Dealer,Petrol,Manual,20.73,91.1,5,655000
Kia,2,15000.0,Individual,Petrol,Automatic,16.8,113.4,5,1400000
Hyundai,3,22000.0,Dealer,Petrol,Manual,17.0,121.3,5,910000
Toyota,6,50000.0,Individual,Diesel,Manual,12.99,100.6,8,1400000
Maruti,7,44651.0,Dealer,Petrol,Manual,16.1,85.0,5,435000
Force,5,60000.0,Individual,Diesel,Manual,17.0,80.8,5,700000
Toyota,1,6300.0,Dealer,Diesel,Automatic,12.9,174.5,7,3650000
Maruti,6,64000.0,Dealer,CNG,Manual,26.2,58.2,5,390000
Maruti,8,90000.0,Individual,Diesel,Manual,23.4,74.0,5,475000
Ford,10,50000.0,Individual,Diesel,Manual,20.0,68.0,5,250000
Hyundai,11,45000.0,Individual,Petrol,Manual,19.81,68.05,5,155000
Maruti,2,25000.0,Individual,Petrol,Manual,21.01,81.8,5,700000
Land Rover,5,104000.0,Individual,Diesel,Automatic,12.51,182.25,7,2700000
Maruti,3,30000.0,Dealer,Petrol,Manual,22.0,81.8,5,740000
Hyundai,5,55000.0,Dealer,Diesel,Manual,19.67,126.2,5,1115000
Honda,6,80000.0,Individual,Diesel,Manual,27.3,98.6,5,600000
Maruti,3,54100.0,Dealer,Diesel,Manual,22.9,74.0,5,650000
Hyundai,4,35000.0,Individual,Diesel,Manual,22.54,88.73,5,800000
Honda,15,55000.0,Dealer,Petrol,Manual,17.7,78.0,5,120000
Hyundai,2,5000.0,Dealer,Petrol,Manual,20.3,68.0,5,600000
Honda,3,70000.0,Individual,Petrol,Manual,17.4,117.3,5,800000
Hyundai,10,30215.0,Dealer,Petrol,Manual,20.36,78.9,5,264000
Datsun,3,10400.0,Individual,Petrol,Manual,22.5,67.0,5,300000
Maruti,7,56930.0,Dealer,Petrol,Manual,22.0,81.8,5,460000
Audi,9,68370.0,Dealer,Diesel,Automatic,17.11,174.33,5,1345000
Maruti,2,23000.0,Individual,Diesel,Manual,27.39,74.0,5,850000
Mahindra,5,50000.0,Dealer,Diesel,Manual,25.32,77.0,5,550000
Ford,5,130000.0,Individual,Diesel,Manual,25.83,99.0,5,507000
Maruti,4,11614.0,Trustmark Dealer,Petrol,Manual,23.95,67.05,5,350000
Renault,2,23000.0,Dealer,Petrol,Manual,25.17,53.3,5,425000
Maruti,6,72000.0,Dealer,Diesel,Manual,19.3,73.9,5,475000
Hyundai,5,42472.0,Dealer,Petrol,Manual,18.6,81.83,5,590000
Mahindra,4,65000.0,Dealer,Diesel,Manual,21.0,74.96,7,675000
Maruti,5,62000.0,Dealer,Petrol,Automatic,23.1,67.04,5,470000
Honda,7,130000.0,Individual,Diesel,Manual,25.8,98.6,5,450000
Skoda,3,9570.0,Dealer,Petrol,Automatic,14.3,103.2,5,1195000
BMW,13,68000.0,Dealer,Petrol,Automatic,8.45,182.25,5,750000
BMW,3,15000.0,Dealer,Diesel,Automatic,15.3,182.25,5,6350000
Toyota,7,130000.0,Individual,Diesel,Manual,12.99,100.6,7,930000
Maruti,7,40860.0,Dealer,Petrol,Manual,21.63,67.04,5,345000
Maruti,8,95011.0,Dealer,Petrol,Manual,22.74,47.3,5,225000
Maruti,15,90000.0,Individual,Petrol,Manual,17.3,64.0,5,80000
Hyundai,7,36971.0,Dealer,Petrol,Manual,19.81,68.05,5,310000
Hyundai,6,35000.0,Individual,Diesel,Manual,21.38,88.7,5,900000
Renault,3,48133.0,Dealer,Petrol,Automatic,14.99,104.5,5,1155000
Ford,5,26488.0,Dealer,Diesel,Manual,25.83,99.0,5,575000
Honda,6,71572.0,Dealer,Diesel,Manual,25.8,98.6,5,455000
Renault,1,5000.0,Individual,Petrol,Automatic,24.04,67.0,5,472000
Maruti,4,110000.0,Individual,Diesel,Manual,28.09,88.5,5,600000
Maruti,5,130000.0,Individual,Diesel,Manual,24.52,88.5,7,800000
Ford,10,60000.0,Individual,Diesel,Manual,20.0,68.0,5,230000
Hyundai,6,69000.0,Dealer,Diesel,Automatic,17.01,126.2,5,900000
Maruti,3,20360.0,Dealer,Petrol,Automatic,20.28,103.25,5,875000
Toyota,5,87000.0,Individual,Diesel,Manual,13.68,147.8,7,1700000
Audi,10,100000.0,Dealer,Diesel,Automatic,17.11,174.33,5,780000
Hyundai,3,11300.0,Dealer,Petrol,Manual,18.9,81.86,5,525000
Tata,2,42187.0,Dealer,Diesel,Manual,17.6,153.86,7,1495000
Hyundai,8,23135.0,Dealer,Petrol,Manual,18.9,82.0,5,450000
BMW,14,60000.0,Dealer,Diesel,Automatic,14.49,182.25,5,465000
Maruti,4,45000.0,Dealer,CNG,Manual,33.44,40.3,4,290000
Maruti,7,120000.0,Individual,Diesel,Manual,20.77,88.8,7,725000
Honda,16,60000.0,Individual,Petrol,Manual,13.0,100.0,5,225000
Toyota,7,50000.0,Dealer,Diesel,Manual,12.8,102.0,7,950000
BMW,5,24000.0,Dealer,Diesel,Automatic,18.12,182.25,5,3800000
Maruti,2,7557.0,Dealer,Petrol,Manual,16.11,72.42,5,450000
Ford,6,120000.0,Individual,Diesel,Manual,20.0,68.05,5,280000
Honda,3,20000.0,Individual,Petrol,Manual,17.8,86.7,5,530000
Hyundai,6,44726.0,Dealer,Petrol,Manual,18.6,81.83,5,550000
Mahindra,5,63452.0,Dealer,Diesel,Manual,15.4,120.0,7,1070000
Hyundai,2,45000.0,Dealer,Petrol,Automatic,17.0,121.3,5,1225000
Maruti,6,48000.0,Dealer,Diesel,Manual,26.21,88.5,5,685000
Ford,9,60000.0,Dealer,Diesel,Manual,20.0,68.0,5,220000
Mahindra,12,65000.0,Dealer,Diesel,Manual,12.05,120.0,8,545000
Hyundai,6,42000.0,Dealer,Petrol,Manual,18.6,81.83,5,585000
Maruti,6,52000.0,Dealer,Petrol,Manual,21.21,81.8,5,448000
Honda,7,30000.0,Individual,Petrol,Automatic,18.0,117.3,5,825000
Hyundai,6,80000.0,Individual,Diesel,Manual,21.19,88.73,5,430000
BMW,7,76000.0,Dealer,Diesel,Automatic,18.12,182.25,5,2050000
Hyundai,7,57210.0,Dealer,Petrol,Manual,20.36,78.9,5,298000
Maruti,10,70000.0,Individual,Petrol,Manual,20.92,67.1,5,165000
Maruti,4,120000.0,Individual,Diesel,Manual,28.4,74.02,5,547000
Maruti,3,42000.0,Dealer,Petrol,Manual,23.1,67.04,5,425000
Honda,8,55000.0,Dealer,Petrol,Automatic,15.5,86.7,5,425000
Maruti,4,48300.0,Individual,Petrol,Automatic,23.1,67.04,5,420000
Hyundai,8,60000.0,Individual,Petrol,Manual,17.92,62.1,5,240000
Maruti,7,43000.0,Dealer,Petrol,Manual,20.85,83.14,5,395000
Maruti,5,18307.0,Dealer,Petrol,Automatic,20.51,67.0,5,415000
Tata,2,20000.0,Individual,Diesel,Manual,21.5,108.5,5,1000000
Hyundai,9,70000.0,Dealer,Diesel,Manual,21.9,88.76,5,470000
Hyundai,6,63000.0,Individual,Petrol,Manual,18.9,82.0,5,340000
Honda,6,79000.0,Dealer,Petrol,Manual,17.4,117.3,5,700000
Ford,10,80000.0,Individual,Diesel,Manual,20.0,68.0,5,270000
BMW,8,87000.0,Dealer,Diesel,Automatic,18.88,182.25,5,1175000
Maruti,6,85000.0,Individual,Diesel,Manual,26.59,74.0,5,470000
Mahindra,8,113000.0,Dealer,Diesel,Manual,16.0,140.0,7,650000
Maruti,5,90000.0,Dealer,Diesel,Automatic,26.59,74.0,5,715000
Maruti,3,20000.0,Dealer,Petrol,Manual,22.0,81.8,5,645000
Maruti,14,39000.0,Dealer,Petrol,Manual,21.79,67.05,5,135000
Hyundai,3,15000.0,Dealer,Petrol,Automatic,17.0,121.3,5,1150000
Hyundai,6,51000.0,Dealer,Diesel,Manual,21.38,88.7,5,875000
BMW,4,33000.0,Individual,Petrol,Automatic,17.61,182.25,5,2775000
Toyota,14,94000.0,Dealer,Diesel,Manual,12.99,100.0,7,411000
Hyundai,7,48000.0,Dealer,Petrol,Manual,18.6,81.83,5,490000
Toyota,9,83386.0,Dealer,Petrol,Automatic,12.98,178.3,5,750000
Volkswagen,7,35000.0,Individual,Petrol,Manual,16.47,74.0,5,530000
Ford,2,4015.0,Individual,Petrol,Manual,17.0,121.31,5,946000
Hyundai,3,8468.0,Dealer,Petrol,Manual,18.9,81.86,5,685000
Maruti,8,56600.0,Individual,Petrol,Manual,16.02,93.7,7,475000
Volkswagen,8,67000.0,Dealer,Petrol,Manual,15.04,103.6,5,360000
Honda,5,14479.0,Dealer,Petrol,Manual,18.7,88.7,5,700000
Porsche,7,96000.0,Individual,Diesel,Automatic,16.12,182.25,5,2800000
Hyundai,11,32400.0,Dealer,Petrol,Manual,17.92,62.1,5,270000
Renault,8,64000.0,Dealer,Diesel,Manual,19.01,108.45,5,370000
Honda,15,75000.0,Dealer,Petrol,Manual,16.0,106.0,5,235000
Audi,4,38000.0,Dealer,Diesel,Automatic,18.25,182.25,5,2055000
BMW,7,38000.0,Dealer,Diesel,Automatic,17.66,182.25,4,4700000
BMW,7,38000.0,Dealer,Diesel,Automatic,18.84,182.25,5,2075000
Hyundai,4,16000.0,Dealer,Petrol,Manual,18.5,80.0,5,540000
Hyundai,6,67000.0,Dealer,Petrol,Automatic,18.9,82.0,5,540000
Maruti,2,15439.0,Dealer,Petrol,Manual,19.01,103.26,7,980000
Maruti,7,10000.0,Individual,Petrol,Manual,22.74,47.3,5,320000
Hyundai,5,57000.0,Dealer,Petrol,Manual,20.36,78.9,5,375000
Hyundai,6,70000.0,Individual,Diesel,Manual,22.54,88.73,5,440000
Hyundai,6,63239.0,Dealer,Diesel,Manual,22.54,88.73,5,650000
Maruti,4,30000.0,Individual,Petrol,Manual,20.4,81.8,5,435000
Toyota,6,60000.0,Dealer,Petrol,Automatic,19.16,182.25,5,2350000
Hyundai,6,25000.0,Dealer,Petrol,Manual,18.9,82.0,5,475000
Ford,8,80150.0,Dealer,Petrol,Manual,15.8,110.0,5,500000
Maruti,9,130000.0,Individual,Diesel,Manual,20.77,88.76,7,500000
Maruti,2,50000.0,Individual,Diesel,Manual,28.09,88.5,5,825000
Maruti,3,15000.0,Dealer,Petrol,Automatic,21.63,67.04,5,570000
Maruti,4,57000.0,Individual,Petrol,Manual,21.4,83.1,5,625000
Maruti,3,27823.0,Trustmark Dealer,CNG,Manual,32.52,58.33,5,425000
Ford,4,27000.0,Individual,Petrol,Manual,15.85,110.4,5,870000
Maruti,4,49000.0,Dealer,CNG,Manual,17.5,80.46,7,825000
Maruti,2,15000.0,Individual,Petrol,Manual,19.34,103.0,7,920000
Maruti,3,9500.0,Dealer,Petrol,Manual,22.0,81.8,5,799000
Honda,13,100000.0,Individual,Petrol,Automatic,17.0,118.0,5,200000
Datsun,4,50000.0,Individual,Petrol,Manual,20.63,67.06,5,315000
Ford,3,41000.0,Dealer,Diesel,Automatic,10.91,182.25,7,3200000
Hyundai,2,13230.0,Dealer,Petrol,Manual,18.6,81.86,5,772000
Skoda,7,50000.0,Dealer,Diesel,Automatic,21.66,103.52,5,580000
Jeep,3,67000.0,Dealer,Diesel,Manual,17.1,170.0,5,1740000
Mahindra,7,30000.0,Individual,Diesel,Manual,15.1,140.0,7,950000
Hyundai,5,49000.0,Dealer,Petrol,Manual,18.6,81.83,5,695000
Mahindra,15,120000.0,Individual,Diesel,Manual,13.6,63.0,7,240000
Volkswagen,4,55000.0,Dealer,Petrol,Manual,16.2,74.0,5,675000
Honda,12,65000.0,Dealer,Petrol,Manual,17.0,118.0,5,299000
Mahindra,2,5000.0,Individual,Diesel,Manual,17.3,121.0,7,980000
Ford,4,17000.0,Dealer,Petrol,Manual,18.16,86.8,5,485000
Ford,11,35500.0,Dealer,Petrol,Manual,15.6,70.0,5,271000
Volkswagen,6,61500.0,Dealer,Petrol,Manual,16.2,74.0,5,498000
Maruti,10,59455.0,Dealer,Petrol,Manual,19.7,46.3,5,175000
Maruti,9,110000.0,Individual,Diesel,Manual,22.9,74.0,5,440000
Renault,5,64000.0,Individual,Petrol,Manual,25.17,53.3,5,300000
Mahindra,8,105000.0,Dealer,Diesel,Manual,16.0,140.0,7,525000
Mercedes-Benz,7,130000.0,Dealer,Diesel,Automatic,14.84,170.0,5,1565000
Honda,11,65000.0,Dealer,Petrol,Manual,17.0,118.0,5,295000
Hyundai,4,5800.0,Individual,Petrol,Automatic,18.9,82.0,5,525000
Hyundai,9,30000.0,Dealer,Petrol,Automatic,16.95,78.9,5,332000
Maruti,9,52865.0,Dealer,Petrol,Manual,23.95,67.05,5,245000
Datsun,6,130000.0,Individual,Petrol,Manual,20.63,67.0,5,295000
Maruti,4,31000.0,Dealer,Petrol,Manual,20.73,91.1,5,785000
Kia,2,6000.0,Dealer,Petrol,Manual,16.8,113.4,5,1425000
Honda,7,130000.0,Individual,Diesel,Manual,25.1,98.6,5,550000
Ford,3,25592.0,Dealer,Petrol,Automatic,14.8,121.36,5,1095000
Mahindra,4,35000.0,Individual,Petrol,Manual,18.15,82.0,5,350000
Hyundai,4,12000.0,Dealer,Petrol,Automatic,18.9,82.0,5,625000
Maruti,5,56000.0,Individual,Diesel,Manual,24.52,88.5,7,975000
Hyundai,6,46900.0,Dealer,Petrol,Automatic,18.9,82.0,5,461000
Mahindra,3,36000.0,Dealer,Diesel,Manual,17.3,121.0,7,1085000
Maruti,2,23995.0,Dealer,Diesel,Automatic,24.3,88.5,5,1100000
Maruti,4,76000.0,Dealer,Diesel,Manual,24.3,88.5,5,850000
Maruti,5,20000.0,Individual,Petrol,Manual,20.85,83.14,5,575000
Maruti,4,31343.0,Dealer,Diesel,Manual,24.3,88.5,5,925000
Mini,8,30000.0,Dealer,Petrol,Automatic,13.6,181.0,4,2300000
Maruti,7,35000.0,Individual,Diesel,Manual,20.77,88.76,7,725000
Volkswagen,6,58000.0,Dealer,Diesel,Manual,20.14,88.8,5,625000
Toyota,9,90000.0,Dealer,Diesel,Manual,12.99,100.0,7,575000
Toyota,2,10000.0,Individual,Petrol,Manual,21.01,81.8,5,750000
Honda,11,130000.0,Individual,Petrol,Manual,17.0,118.0,5,260000
Honda,5,70000.0,Dealer,Petrol,Manual,17.8,117.3,5,700000
Maruti,4,25000.0,Dealer,Petrol,Manual,20.4,81.8,5,415000
Hyundai,4,50000.0,Individual,Diesel,Manual,24.0,73.97,5,450000
Volkswagen,6,52000.0,Dealer,Petrol,Automatic,17.21,103.5,5,645000
Maruti,8,38000.0,Individual,Diesel,Manual,20.77,88.8,7,650000
Hyundai,5,32100.0,Dealer,Petrol,Manual,18.9,82.0,5,495000
Maruti,4,27500.0,Individual,Petrol,Manual,20.51,67.04,5,440000
Hyundai,12,70000.0,Dealer,Petrol,Automatic,16.95,78.9,5,225000
Hyundai,8,52000.0,Dealer,Petrol,Manual,18.5,82.9,5,345000
Ford,10,76500.0,Dealer,Diesel,Manual,20.0,68.05,5,235000
Mahindra,3,9000.0,Individual,Diesel,Manual,15.1,152.87,7,1625000
Maruti,9,76000.0,Dealer,Diesel,Manual,19.3,73.9,5,435000
Honda,12,58000.0,Dealer,Petrol,Manual,16.8,116.4,5,260000
Hyundai,4,50000.0,Individual,Diesel,Manual,24.0,73.97,5,500000
Maruti,3,20000.0,Individual,Diesel,Manual,24.3,88.5,5,870000
Maruti,3,57000.0,Dealer,Petrol,Manual,23.95,67.1,5,390000
Datsun,6,70000.0,Individual,Petrol,Manual,19.44,67.0,7,350000
Toyota,8,88251.0,Dealer,Diesel,Automatic,12.55,168.5,7,1490000
Maruti,6,40000.0,Dealer,CNG,Manual,32.26,58.3,4,260000
Maruti,4,39500.0,Dealer,Petrol,Automatic,22.0,81.8,5,725000
Maruti,6,77100.0,Dealer,Petrol,Manual,16.02,93.7,7,550000
Toyota,4,57000.0,Dealer,Diesel,Manual,13.68,147.8,7,1390000
Volkswagen,7,56000.0,Dealer,Petrol,Manual,16.47,74.0,5,335000
Tata,10,35000.0,Individual,Diesel,Manual,13.93,138.0,7,675000
Honda,3,22000.0,Dealer,Petrol,Automatic,18.2,88.7,5,800000
Hyundai,5,41473.0,Dealer,Petrol,Manual,18.9,82.0,5,550000
Mahindra,8,49100.0,Individual,Diesel,Manual,15.1,140.0,7,800000
Honda,3,15000.0,Individual,Diesel,Manual,25.5,98.6,5,790000
Ford,5,97000.0,Dealer,Diesel,Manual,25.83,99.0,5,475000
Jaguar,6,49000.0,Dealer,Diesel,Automatic,16.36,182.25,5,2650000
Toyota,3,30000.0,Dealer,Diesel,Automatic,11.36,171.5,7,2250000
Volkswagen,6,43000.0,Dealer,Petrol,Manual,17.24,73.9,5,600000
Hyundai,7,65694.0,Dealer,Petrol,Manual,17.01,121.3,5,510000
Maruti,2,18000.0,Dealer,Petrol,Manual,21.21,81.8,5,740000
BMW,6,45833.0,Dealer,Diesel,Automatic,19.59,182.25,5,2700000
Maruti,2,10450.0,Dealer,Diesel,Automatic,28.4,74.02,5,850000
Ford,2,11458.0,Dealer,Diesel,Manual,21.7,98.96,5,990000
Volkswagen,10,79000.0,Dealer,Diesel,Manual,20.54,103.6,5,349000
Mini,3,22000.0,Dealer,Petrol,Automatic,17.33,182.25,4,3875000
Volkswagen,5,63000.0,Dealer,Diesel,Manual,20.14,88.0,5,645000
Maruti,2,25000.0,Individual,Petrol,Manual,21.21,81.8,5,475000
Mercedes-Benz,6,20000.0,Dealer,Diesel,Automatic,13.5,182.25,5,5675000
Maruti,4,23600.0,Dealer,Diesel,Automatic,28.4,74.02,5,775000
Datsun,3,15000.0,Individual,Petrol,Manual,22.5,68.0,5,285000
Maruti,5,40000.0,Individual,Petrol,Manual,23.95,67.05,5,350000
Ford,6,59000.0,Dealer,Diesel,Manual,20.0,68.05,5,410000
Maruti,2,20000.0,Individual,Petrol,Manual,21.56,103.25,5,820000
Ford,7,58100.0,Dealer,Diesel,Manual,22.7,89.84,5,450000
Ford,6,90000.0,Individual,Diesel,Manual,25.83,99.0,5,480000
Hyundai,4,11700.0,Individual,Diesel,Manual,24.0,73.97,5,580000
Maruti,17,110000.0,Individual,Petrol,Manual,19.7,46.3,5,45000
Ford,7,60000.0,Dealer,Diesel,Manual,20.0,68.05,5,210000
Hyundai,10,40300.0,Dealer,Petrol,Manual,20.36,78.9,5,335000
Maruti,7,59500.0,Individual,Diesel,Manual,23.4,74.0,5,560000
BMW,2,10500.0,Dealer,Diesel,Automatic,22.48,182.25,5,5000000
Honda,7,97000.0,Individual,Diesel,Manual,25.8,98.6,5,400000
Audi,8,52000.0,Dealer,Petrol,Automatic,15.64,167.62,5,1400000
Mahindra,3,15000.0,Individual,Diesel,Manual,25.32,77.0,6,500000
Maruti,8,81754.0,Dealer,Diesel,Manual,20.77,88.76,7,670000
Maruti,9,74675.0,Dealer,Diesel,Manual,20.77,88.76,7,499000
Maruti,7,51000.0,Dealer,Petrol,Manual,23.26,88.5,5,485000
Ford,7,58481.0,Dealer,Diesel,Manual,20.0,68.05,5,435000
Honda,13,62000.0,Dealer,Petrol,Manual,17.7,78.0,5,200000
Renault,5,24000.0,Dealer,Petrol,Manual,25.17,53.3,5,375000
Hyundai,4,44800.0,Individual,Petrol,Manual,18.9,81.86,5,445000
Tata,2,12750.0,Dealer,Diesel,Manual,17.0,138.1,5,1750000
Hyundai,4,21065.0,Dealer,Petrol,Manual,18.9,81.86,5,575000
Hyundai,3,16500.0,Dealer,Petrol,Manual,17.43,105.5,5,771000
Mahindra,4,30000.0,Dealer,Diesel,Manual,16.0,140.0,7,1475000
Tata,2,35000.0,Individual,Petrol,Manual,23.84,84.0,5,434000
Maruti,11,88466.0,Dealer,Petrol,Manual,18.6,85.8,5,290000
Maruti,15,54171.0,Dealer,Petrol,Manual,19.7,46.3,5,100000
Renault,3,17500.0,Individual,Petrol,Manual,23.01,67.0,5,360000
Maruti,1,6003.0,Trustmark Dealer,Petrol,Manual,21.56,103.25,5,875000
Volkswagen,9,37000.0,Dealer,Petrol,Manual,15.04,103.6,5,670000
Hyundai,6,70000.0,Individual,Diesel,Manual,23.9,126.2,5,625000
Maruti,5,110000.0,Individual,Diesel,Manual,28.09,88.5,5,700000
Maruti,2,14171.0,Dealer,Petrol,Manual,21.01,81.8,5,750000
Toyota,7,130000.0,Dealer,Diesel,Automatic,12.55,168.5,7,1300000
BMW,9,76186.0,Dealer,Petrol,Automatic,12.05,154.0,5,1500000
Ford,10,56000.0,Dealer,Petrol,Manual,15.6,70.02,5,370000
Maruti,4,35000.0,Individual,Petrol,Manual,24.7,47.3,5,240000
Skoda,8,55572.0,Dealer,Petrol,Automatic,13.7,157.75,5,1065000
Tata,2,20000.0,Individual,Petrol,Manual,23.84,84.0,5,550000
Mahindra,14,92000.0,Dealer,Diesel,Manual,10.5,120.0,7,295000
Maruti,7,39264.0,Dealer,Petrol,Manual,20.51,67.06,5,450000
Ford,8,57000.0,Dealer,Diesel,Manual,22.7,89.84,5,570000
Toyota,8,130000.0,Dealer,Diesel,Manual,12.99,100.6,8,790000
Hyundai,2,9000.0,Dealer,Petrol,Manual,18.9,81.86,5,595000
Maruti,8,54000.0,Dealer,Petrol,Manual,18.6,85.8,5,340000
Maruti,5,130000.0,Individual,Diesel,Manual,28.09,88.5,5,690000
Hyundai,4,50000.0,Individual,Diesel,Manual,21.38,88.7,5,870000
Maruti,13,80000.0,Individual,Petrol,Manual,18.9,67.1,5,120000
Maruti,3,41000.0,Individual,Diesel,Manual,26.8,74.0,5,575000
Maruti,7,57000.0,Individual,Diesel,Manual,23.4,74.0,5,420000
